image_name,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16
person_nn_0.jpg,0.42975521087646484,0.27522000670433044,0.4264889061450958,0.25576797127723694,0.414347380399704,0.2694200575351715,0.0,0.0,0.38071903586387634,0.29605892300605774,0.43095478415489197,0.349540114402771,0.3574663996696472,0.40515848994255066,0.46523550152778625,0.44757792353630066,0.3478894531726837,0.5321211814880371,0.47908398509025574,0.5631003379821777,0.41661345958709717,0.5849624872207642,0.4409187138080597,0.5889160633087158,0.4013802409172058,0.6220346689224243,0.41549572348594666,0.6932530403137207,0.42326197028160095,0.7480366826057434,0.37923911213874817,0.8038855195045471,0.43093809485435486,0.8408912420272827
person_nn_1.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9632793068885803,0.07683851569890976,0.9425830245018005,0.12027335911989212,0.9388201832771301,0.13763490319252014,0.0,0.0,0.9409350156784058,0.24227215349674225,0.0,0.0,0.9770780205726624,0.20785430073738098,0.9099454283714294,0.3013857901096344,0.9078437089920044,0.30791568756103516,0.895896852016449,0.42821425199508667,0.8978341221809387,0.44652506709098816,0.8787809014320374,0.5421136617660522,0.8784366250038147,0.5652340650558472
person_nn_2.jpg,0.44669246673583984,0.283404141664505,0.4439525604248047,0.2654896378517151,0.43274015188217163,0.2758384346961975,0.0,0.0,0.3999197781085968,0.3020768463611603,0.4486948251724243,0.3659590780735016,0.3746906816959381,0.41733676195144653,0.4752953052520752,0.4755440354347229,0.3762896955013275,0.5617569088935852,0.48599720001220703,0.5684416890144348,0.4427439868450165,0.6110418438911438,0.4646805226802826,0.6200046539306641,0.4189690947532654,0.650682270526886,0.45526522397994995,0.730592668056488,0.4276834726333618,0.7776772975921631,0.4350144565105438,0.8470823764801025,0.4383690357208252,0.879789412021637
person_nn_3.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9629042148590088,0.08088919520378113,0.943047821521759,0.11913815885782242,0.9382445216178894,0.13825510442256927,0.0,0.0,0.9415507912635803,0.24058230221271515,0.0,0.0,0.9774172306060791,0.205106720328331,0.9098920822143555,0.2926199734210968,0.9072099328041077,0.30017921328544617,0.8981383442878723,0.41924071311950684,0.899186372756958,0.4397438168525696,0.8788487911224365,0.5317490696907043,0.878080427646637,0.5576031804084778
person_nn_4.jpg,0.4714582860469818,0.29048484563827515,0.0,0.0,0.4565008282661438,0.2815726101398468,0.0,0.0,0.42002105712890625,0.310561865568161,0.46325844526290894,0.3889499306678772,0.3924572765827179,0.4342256188392639,0.4879762828350067,0.5076962113380432,0.3993937373161316,0.5836153626441956,0.5078725814819336,0.5869089365005493,0.471341609954834,0.6218330264091492,0.4798949956893921,0.6336400508880615,0.43394383788108826,0.6649147272109985,0.48250672221183777,0.7370830178260803,0.440818727016449,0.7959274053573608,0.4660314619541168,0.8220834136009216,0.4391186535358429,0.881912112236023
person_nn_5.jpg,0.0,0.0,0.0,0.0,0.9789667725563049,0.08254112303256989,0.0,0.0,0.9630213379859924,0.08023419231176376,0.9462679624557495,0.12035596370697021,0.9369606971740723,0.135792538523674,0.0,0.0,0.9398688673973083,0.23809590935707092,0.0,0.0,0.9793601632118225,0.20507210493087769,0.9113248586654663,0.29411613941192627,0.9054234027862549,0.3000975549221039,0.8978453874588013,0.42213618755340576,0.8975388407707214,0.4404822289943695,0.8781449794769287,0.5359720587730408,0.8762067556381226,0.5608519911766052
person_nn_6.jpg,0.4714582860469818,0.29048484563827515,0.0,0.0,0.4565008282661438,0.2815726101398468,0.0,0.0,0.42002105712890625,0.310561865568161,0.46325844526290894,0.3889499306678772,0.3924572765827179,0.4342256188392639,0.4879762828350067,0.5076962113380432,0.3993937373161316,0.5836153626441956,0.5078725814819336,0.5869089365005493,0.471341609954834,0.6218330264091492,0.4798949956893921,0.6336400508880615,0.43394383788108826,0.6649147272109985,0.48250672221183777,0.7370830178260803,0.440818727016449,0.7959274053573608,0.4660314619541168,0.8220834136009216,0.4391186535358429,0.881912112236023
person_nn_7.jpg,0.0,0.0,0.0,0.0,0.9789667725563049,0.08254112303256989,0.0,0.0,0.9630213379859924,0.08023419231176376,0.9462679624557495,0.12035596370697021,0.9369606971740723,0.135792538523674,0.0,0.0,0.9398688673973083,0.23809590935707092,0.0,0.0,0.9793601632118225,0.20507210493087769,0.9113248586654663,0.29411613941192627,0.9054234027862549,0.3000975549221039,0.8978453874588013,0.42213618755340576,0.8975388407707214,0.4404822289943695,0.8781449794769287,0.5359720587730408,0.8762067556381226,0.5608519911766052
person_nn_8.jpg,0.49848878383636475,0.3109615445137024,0.0,0.0,0.4845999479293823,0.30106016993522644,0.0,0.0,0.4464932978153229,0.32476404309272766,0.48725828528404236,0.3881794214248657,0.4205094277858734,0.44630518555641174,0.50522381067276,0.5029592514038086,0.4275466203689575,0.6116893887519836,0.5201586484909058,0.5843045711517334,0.5061580538749695,0.6326263546943665,0.49924761056900024,0.6422666907310486,0.4515671133995056,0.6746188402175903,0.521248459815979,0.7618845105171204,0.45076611638069153,0.8012050986289978,0.5123188495635986,0.8928205370903015,0.4346790909767151,0.9052868485450745
person_nn_9.jpg,0.0,0.0,0.0,0.0,0.981831431388855,0.07554586976766586,0.0,0.0,0.9635446071624756,0.07523608952760696,0.9589346647262573,0.12148239463567734,0.9354285597801208,0.13427022099494934,0.0,0.0,0.9397949576377869,0.23641972243785858,0.0,0.0,0.9791908860206604,0.20515599846839905,0.9199778437614441,0.2939956784248352,0.9045476317405701,0.29796960949897766,0.9017794132232666,0.4202514588832855,0.896938681602478,0.4366714060306549,0.8767666816711426,0.5363590121269226,0.8755443692207336,0.5610775947570801
